Leaf No.,Avg Total Chlorophyll (µg/cm2),Avg Chlorophyll a (µg/cm2),Avg Chlorophyll b (µg/cm2),Avg Total Chlorophyll (µg/mg),Avg Chlorophyll a (µg/mg),Avg Chlorophyll b (µg/mg)
79,54.64510465333333,43.899744563333336,10.745360086666667,4.739399335333334,3.806473402,0.9329259336666667
80,44.734561785,34.50986065,10.224701140499999,4.0822514165,3.1546979165,0.9275535
81,50.659245633333335,40.80449726333333,9.854748372333333,4.361709131333334,3.5166001479999998,0.8451089829999999
82,49.25679658333333,40.01370399333333,9.243092593,4.220262626,3.4283256566666664,0.7919369700000001
83,47.694628755,37.688691614999996,10.005937140499999,4.2141185414999995,3.3300314584999997,0.8840870835000001
84,58.98609637333334,47.57689907666667,11.4091973,4.102078702,3.308589915666667,0.7934887856666667
85,61.19142675333333,47.78482940666667,13.406597346666667,4.950082761,3.866228080666667,1.0838546803333335
86,56.753482196666674,45.184147196666665,11.569335,4.766573718,3.7948671593333336,0.9717065589999999
87,55.073073810000004,43.42378785333333,11.649285956666667,4.194132628999999,3.305766531,0.8883660976666667
88,44.86081283666667,35.792074383333336,9.068738456,4.276437512,3.411996511,0.8644410016666667
89,66.96124118666667,52.90683077333333,14.054410416666668,5.119260108,4.044790393333333,1.074469715
90,64.04693122,50.21255806333334,13.834373156666667,5.125990451666667,4.018774331333334,1.1072161196666668
91,42.96799257999999,34.114651073333334,8.853341507333333,3.9790394943333336,3.1594351096666666,0.819604385
92,53.40243961666667,42.28767851,11.114761106666668,4.621729301333333,3.659991911,0.9617373906666667
93,53.21092012333333,42.40193503333333,10.80898509,4.527493034333333,3.607685005,0.9198080296666666
94,64.74168022666667,50.83467496666666,13.907005256666666,4.324023349,3.3952399063333334,0.9287834429999999
95,59.035005070000004,46.2903492,12.74465587,4.245897491333333,3.3293923333333333,0.916505158
96,52.68914196666666,41.28557214,11.40356983,3.9919085226666664,3.1281481249999996,0.8637603976666667
97,50.94865640333333,40.017857,10.9307994,4.051040404,3.18130588,0.8697345243333333
98,60.41271053666666,47.377211886666664,13.035498653333335,4.456791702,3.4952061056666666,0.961585596
99,52.74285287666667,41.512014963333336,11.23083791,4.110366944,3.2349001263333332,0.875466818
100,48.13026337666667,37.78676758666666,10.343495793333334,4.498296591666667,3.529520551333333,0.9687760403333333
